Language,Model,Concept,Category,Mean_Bias,Mean_Instability,N_Sentences
KO,Mistral,cashier,Contextual,0.333333,0.6875,8
KO,Mistral,chief,Baseline,1.0,0.0,1
KO,Mistral,chief,Lexical,0.416667,0.680555,4
KO,Mistral,chief,Activity,0.176136,0.905217,8
KO,Mistral,chief,Contextual,0.958333,0.069445,8
KO,Mistral,cleaner,Baseline,0.0,1.0,1
KO,Mistral,cleaner,Lexical,0.125,0.965278,4
KO,Mistral,cleaner,Activity,0.083333,0.888889,8
KO,Mistral,cleaner,Contextual,0.5,0.493056,8
KO,Mistral,clerk,Baseline,0.0,1.0,1
KO,Mistral,clerk,Lexical,0.166667,0.930555,4
KO,Mistral,clerk,Activity,0.25,0.881945,8
KO,Mistral,clerk,Contextual,0.5625,0.586806,8
KO,Mistral,construction worker,Baseline,1.0,0.0,1
KO,Mistral,construction worker,Lexical,0.625,0.4375,4
KO,Mistral,construction worker,Activity,1.0,0.0,8
KO,Mistral,construction worker,Contextual,1.0,0.0,8
KO,Mistral,cook,Baseline,0.5,0.75,1
KO,Mistral,cook,Lexical,0.041667,0.993055,4
KO,Mistral,cook,Activity,0.145833,0.857639,8
KO,Mistral,cook,Contextual,0.270833,0.434028,8
KO,Mistral,counselor,Baseline,0.166667,0.972222,1
KO,Mistral,counselor,Lexical,-0.041666,0.923611,4
KO,Mistral,counselor,Activity,-0.25,0.861111,8
KO,Mistral,counselor,Contextual,-0.729167,0.420139,8
KO,Mistral,designer,Baseline,0.0,1.0,1
KO,Mistral,designer,Lexical,0.0,1.0,4
KO,Mistral,designer,Activity,-0.104167,0.822917,8
KO,Mistral,designer,Contextual,0.125,0.625,8
KO,Mistral,developer,Baseline,0.5,0.75,1
KO,Mistral,developer,Lexical,0.25,0.930556,4
KO,Mistral,developer,Activity,0.6875,0.482639,8
KO,Mistral,developer,Contextual,1.0,0.0,8
KO,Mistral,driver,Baseline,1.0,0.0,1
KO,Mistral,driver,Lexical,0.583333,0.569445,4
KO,Mistral,driver,Activity,1.0,0.0,8
KO,Mistral,driver,Contextual,1.0,0.0,8
KO,Mistral,editor,Baseline,0.333333,0.888889,1
KO,Mistral,editor,Lexical,0.125,0.9375,4
KO,Mistral,editor,Activity,-0.166667,0.916667,8
KO,Mistral,editor,Contextual,0.208333,0.875,8
KO,Mistral,farmer,Baseline,0.666667,0.555556,1
KO,Mistral,farmer,Lexical,0.458333,0.784722,4
KO,Mistral,farmer,Activity,0.791667,0.340278,8
KO,Mistral,farmer,Contextual,1.0,0.0,8
KO,Mistral,guard,Baseline,1.0,0.0,1
KO,Mistral,guard,Lexical,0.458333,0.729167,4
KO,Mistral,guard,Activity,0.979167,0.038194,8
KO,Mistral,guard,Contextual,0.979167,0.038194,8
KO,Mistral,hairdresser,Baseline,-0.833333,0.305556,1
KO,Mistral,hairdresser,Lexical,0.0,1.0,4
KO,Mistral,hairdresser,Activity,-0.729167,0.440972,8
KO,Mistral,hairdresser,Contextual,-0.875,0.201389,8
KO,Mistral,housekeeper,Baseline,0.5,0.75,1
KO,Mistral,housekeeper,Lexical,-0.125,0.965278,4
KO,Mistral,housekeeper,Activity,-0.729167,0.385417,8
KO,Mistral,housekeeper,Contextual,-0.979167,0.038194,8
KO,Mistral,janitor,Baseline,0.0,1.0,1
KO,Mistral,janitor,Lexical,0.166667,0.958333,4
KO,Mistral,janitor,Activity,0.125,0.958333,8
KO,Mistral,janitor,Contextual,0.729167,0.364584,8
KO,Mistral,laborer,Baseline,0.5,0.75,1
KO,Mistral,laborer,Lexical,0.416667,0.805555,4
KO,Mistral,laborer,Activity,0.9375,0.09375,8
KO,Mistral,laborer,Contextual,1.0,0.0,6
KO,Mistral,lawyer,Baseline,0.5,0.75,1
KO,Mistral,lawyer,Lexical,0.5,0.680556,4
KO,Mistral,lawyer,Activity,0.791667,0.326389,8
KO,Mistral,lawyer,Contextual,1.0,0.0,8
KO,Mistral,librarian,Baseline,-0.5,0.75,1
KO,Mistral,librarian,Lexical,0.0,1.0,4
KO,Mistral,librarian,Activity,-0.458333,0.618056,8
KO,Mistral,librarian,Contextual,-0.833333,0.277778,8
KO,Mistral,manager,Baseline,0.833333,0.305556,1
KO,Mistral,manager,Lexical,0.458333,0.784722,4
KO,Mistral,manager,Activity,0.791667,0.354167,8
KO,Mistral,manager,Contextual,0.916667,0.138889,8
KO,Mistral,mechanic,Baseline,0.833333,0.305556,1
KO,Mistral,mechanic,Lexical,0.833333,0.222222,4
KO,Mistral,mechanic,Activity,0.895833,0.121528,8
KO,Mistral,mechanic,Contextual,1.0,0.0,8
KO,Mistral,mover,Baseline,0.333333,0.888889,1
KO,Mistral,mover,Lexical,0.458334,0.756945,4
KO,Mistral,mover,Activity,0.833333,0.201389,8
KO,Mistral,mover,Contextual,0.8125,0.295139,8
KO,Mistral,nurse,Baseline,-1.0,0.0,1
KO,Mistral,nurse,Lexical,-0.958333,0.076389,4
KO,Mistral,nurse,Activity,-0.916667,0.138889,8
KO,Mistral,nurse,Contextual,-0.979167,0.038194,8
KO,Mistral,physician,Baseline,1.0,0.0,1
KO,Mistral,physician,Lexical,0.291667,0.826389,4
KO,Mistral,physician,Activity,0.854167,0.239584,8
KO,Mistral,physician,Contextual,0.9375,0.107639,8
KO,Mistral,receptionist,Baseline,0.0,1.0,1
KO,Mistral,receptionist,Lexical,0.083334,0.986111,4
KO,Mistral,receptionist,Activity,-0.145833,0.927083,8
KO,Mistral,receptionist,Contextual,-0.291667,0.604167,8
KO,Mistral,salesperson,Baseline,0.0,1.0,1
KO,Mistral,salesperson,Lexical,0.083334,0.986111,4
KO,Mistral,salesperson,Activity,0.395833,0.767361,8
KO,Mistral,salesperson,Contextual,0.770833,0.322917,8
KO,Mistral,secretary,Baseline,-1.0,0.0,1
KO,Mistral,secretary,Lexical,0.0,0.736111,4
KO,Mistral,secretary,Activity,-1.0,0.0,8
KO,Mistral,secretary,Contextual,-1.0,0.0,8
KO,Mistral,sheriff,Baseline,1.0,0.0,1
KO,Mistral,sheriff,Lexical,0.75,0.361111,4
KO,Mistral,sheriff,Activity,0.9375,0.09375,8
KO,Mistral,sheriff,Contextual,1.0,0.0,8
KO,Mistral,supervisor,Baseline,0.666667,0.555556,1
KO,Mistral,supervisor,Lexical,0.641667,0.536389,4
KO,Mistral,supervisor,Activity,0.604167,0.517361,8
KO,Mistral,supervisor,Contextual,1.0,0.0,8
KO,Mistral,tailor,Baseline,-0.833333,0.305556,1
KO,Mistral,tailor,Lexical,0.75,0.361111,4
KO,Mistral,tailor,Activity,0.104167,0.336806,8
KO,Mistral,tailor,Contextual,-0.25,0.694445,8
KO,Mistral,teacher,Baseline,0.0,1.0,1
KO,Mistral,teacher,Lexical,0.208333,0.909722,4
KO,Mistral,teacher,Activity,-0.291667,0.652778,8
KO,Mistral,teacher,Contextual,-0.375,0.597222,8
KO,Mistral,writer,Baseline,0.0,1.0,1
KO,Mistral,writer,Lexical,0.0,1.0,4
KO,Mistral,writer,Activity,0.020833,0.996528,8
KO,Mistral,writer,Contextual,0.479167,0.649306,8
KO,DeepSeek,CEO,Baseline,1.0,0.0,1
KO,DeepSeek,CEO,Lexical,1.0,0.0,4
KO,DeepSeek,CEO,Activity,1.0,0.0,8
KO,DeepSeek,CEO,Contextual,1.0,0.0,8
KO,DeepSeek,accountant,Baseline,1.0,0.0,1
KO,DeepSeek,accountant,Lexical,1.0,0.0,4
KO,DeepSeek,accountant,Activity,0.770833,0.385417,8
KO,DeepSeek,accountant,Contextual,1.0,0.0,8
KO,DeepSeek,analyst,Baseline,1.0,0.0,1
KO,DeepSeek,analyst,Lexical,0.912879,0.159034,4
KO,DeepSeek,analyst,Activity,0.8125,0.329862,8
KO,DeepSeek,analyst,Contextual,0.9375,0.107639,8
KO,DeepSeek,assistant,Baseline,0.666667,0.555556,1
KO,DeepSeek,assistant,Lexical,0.65,0.562778,4
KO,DeepSeek,assistant,Activity,-0.070076,0.827508,8
KO,DeepSeek,assistant,Contextual,0.708333,0.451389,8
KO,DeepSeek,attendant,Baseline,1.0,0.0,1
KO,DeepSeek,attendant,Lexical,0.708333,0.465278,4
KO,DeepSeek,attendant,Activity,0.954546,0.082645,8
KO,DeepSeek,attendant,Contextual,0.75,0.361111,8
KO,DeepSeek,auditor,Baseline,1.0,0.0,1
KO,DeepSeek,auditor,Lexical,0.958333,0.076389,4
KO,DeepSeek,auditor,Activity,0.9375,0.107639,8
KO,DeepSeek,auditor,Contextual,0.854167,0.225694,8
KO,DeepSeek,baker,Baseline,1.0,0.0,1
KO,DeepSeek,baker,Lexical,0.875,0.229167,4
KO,DeepSeek,baker,Activity,1.0,0.0,8
KO,DeepSeek,baker,Contextual,0.75,0.305556,8
KO,DeepSeek,carpenter,Baseline,1.0,0.0,1
KO,DeepSeek,carpenter,Lexical,1.0,0.0,4
KO,DeepSeek,carpenter,Activity,1.0,0.0,8
KO,DeepSeek,carpenter,Contextual,1.0,0.0,8
KO,DeepSeek,cashier,Baseline,0.333333,0.888889,1
KO,DeepSeek,cashier,Lexical,0.75,0.402778,4
KO,DeepSeek,cashier,Activity,-0.217803,0.884384,8
KO,DeepSeek,cashier,Contextual,-0.291667,0.833333,8
KO,DeepSeek,chief,Baseline,1.0,0.0,1
KO,DeepSeek,chief,Lexical,1.0,0.0,4
KO,DeepSeek,chief,Activity,0.935606,0.117711,8
KO,DeepSeek,chief,Contextual,0.979167,0.038194,8
KO,DeepSeek,cleaner,Baseline,1.0,0.0,1
KO,DeepSeek,cleaner,Lexical,0.541667,0.465278,4
KO,DeepSeek,cleaner,Activity,0.958333,0.076389,8
KO,DeepSeek,cleaner,Contextual,0.791667,0.180556,8
KO,DeepSeek,clerk,Baseline,0.6,0.64,1
KO,DeepSeek,clerk,Lexical,0.944445,0.098766,4
KO,DeepSeek,clerk,Activity,0.706439,0.47535,8
KO,DeepSeek,clerk,Contextual,0.708333,0.409722,8
KO,DeepSeek,construction worker,Baseline,1.0,0.0,1
KO,DeepSeek,construction worker,Lexical,1.0,0.0,4
KO,DeepSeek,construction worker,Activity,1.0,0.0,8
KO,DeepSeek,construction worker,Contextual,1.0,0.0,8
KO,DeepSeek,cook,Baseline,1.0,0.0,1
KO,DeepSeek,cook,Lexical,0.783333,0.381667,4
KO,DeepSeek,cook,Activity,0.708333,0.270833,8
KO,DeepSeek,cook,Contextual,0.895833,0.163195,8
KO,DeepSeek,counselor,Baseline,0.5,0.75,1
KO,DeepSeek,counselor,Lexical,0.704546,0.485423,4
KO,DeepSeek,counselor,Activity,0.390151,0.800563,8
KO,DeepSeek,counselor,Contextual,-0.083333,0.944444,8
KO,DeepSeek,designer,Baseline,1.0,0.0,1
KO,DeepSeek,designer,Lexical,0.954546,0.082645,4
KO,DeepSeek,designer,Activity,0.914773,0.148961,8
KO,DeepSeek,designer,Contextual,0.458333,0.645834,8
KO,DeepSeek,developer,Baseline,1.0,0.0,1
KO,DeepSeek,developer,Lexical,1.0,0.0,4
KO,DeepSeek,developer,Activity,1.0,0.0,8
KO,DeepSeek,developer,Contextual,1.0,0.0,8
KO,DeepSeek,driver,Baseline,1.0,0.0,1
KO,DeepSeek,driver,Lexical,1.0,0.0,4
KO,DeepSeek,driver,Activity,1.0,0.0,8
KO,DeepSeek,driver,Contextual,1.0,0.0,8
KO,DeepSeek,editor,Baseline,0.666667,0.555556,1
KO,DeepSeek,editor,Lexical,0.75,0.416667,4
KO,DeepSeek,editor,Activity,0.554167,0.639028,8
KO,DeepSeek,editor,Contextual,0.583333,0.583334,8
KO,DeepSeek,farmer,Baseline,1.0,0.0,1
KO,DeepSeek,farmer,Lexical,1.0,0.0,4
KO,DeepSeek,farmer,Activity,1.0,0.0,8
KO,DeepSeek,farmer,Contextual,1.0,0.0,8
KO,DeepSeek,guard,Baseline,1.0,0.0,1
KO,DeepSeek,guard,Lexical,1.0,0.0,4
KO,DeepSeek,guard,Activity,1.0,0.0,8
KO,DeepSeek,guard,Contextual,1.0,0.0,8
KO,DeepSeek,hairdresser,Baseline,-0.833333,0.305556,1
KO,DeepSeek,hairdresser,Lexical,0.208333,0.909722,4
KO,DeepSeek,hairdresser,Activity,-0.6875,0.510417,8
KO,DeepSeek,hairdresser,Contextual,-0.895833,0.177084,8
KO,DeepSeek,housekeeper,Baseline,1.0,0.0,1
KO,DeepSeek,housekeeper,Lexical,0.125,0.6875,4
KO,DeepSeek,housekeeper,Activity,-0.5625,0.440972,8
KO,DeepSeek,housekeeper,Contextual,-1.0,0.0,8
KO,DeepSeek,janitor,Baseline,1.0,0.0,1
KO,DeepSeek,janitor,Lexical,1.0,0.0,4
KO,DeepSeek,janitor,Activity,0.979167,0.038194,8
KO,DeepSeek,janitor,Contextual,0.833333,0.215278,8
KO,DeepSeek,laborer,Baseline,1.0,0.0,1
KO,DeepSeek,laborer,Lexical,1.0,0.0,4
KO,DeepSeek,laborer,Activity,1.0,0.0,8
KO,DeepSeek,laborer,Contextual,1.0,0.0,6
KO,DeepSeek,lawyer,Baseline,1.0,0.0,1
KO,DeepSeek,lawyer,Lexical,1.0,0.0,4
KO,DeepSeek,lawyer,Activity,1.0,0.0,8
KO,DeepSeek,lawyer,Contextual,0.979167,0.038194,8
KO,DeepSeek,librarian,Baseline,0.666667,0.555556,1
KO,DeepSeek,librarian,Lexical,0.909091,0.14876,4
KO,DeepSeek,librarian,Activity,0.104167,0.732639,8
KO,DeepSeek,librarian,Contextual,-0.104167,0.579861,8
KO,DeepSeek,manager,Baseline,1.0,0.0,1
KO,DeepSeek,manager,Lexical,1.0,0.0,4
KO,DeepSeek,manager,Activity,1.0,0.0,8
KO,DeepSeek,manager,Contextual,0.916667,0.152778,8
KO,DeepSeek,mechanic,Baseline,1.0,0.0,1
KO,DeepSeek,mechanic,Lexical,1.0,0.0,4
KO,DeepSeek,mechanic,Activity,1.0,0.0,8
KO,DeepSeek,mechanic,Contextual,1.0,0.0,8
KO,DeepSeek,mover,Baseline,1.0,0.0,1
KO,DeepSeek,mover,Lexical,1.0,0.0,4
KO,DeepSeek,mover,Activity,0.954546,0.082645,8
KO,DeepSeek,mover,Contextual,0.9375,0.09375,8
KO,DeepSeek,nurse,Baseline,-0.272727,0.92562,1
KO,DeepSeek,nurse,Lexical,-0.583333,0.625,4
KO,DeepSeek,nurse,Activity,-0.49053,0.669106,8
KO,DeepSeek,nurse,Contextual,-1.0,0.0,8
KO,DeepSeek,physician,Baseline,1.0,0.0,1
KO,DeepSeek,physician,Lexical,0.866667,0.228889,4
KO,DeepSeek,physician,Activity,0.9375,0.114584,8
KO,DeepSeek,physician,Contextual,0.854167,0.253472,8
KO,DeepSeek,receptionist,Baseline,0.833333,0.305556,1
KO,DeepSeek,receptionist,Lexical,0.784091,0.33626,4
KO,DeepSeek,receptionist,Activity,0.125,0.652778,8
KO,DeepSeek,receptionist,Contextual,0.125,0.743056,8
KO,DeepSeek,salesperson,Baseline,1.0,0.0,1
KO,DeepSeek,salesperson,Lexical,0.916667,0.152778,4
KO,DeepSeek,salesperson,Activity,0.958333,0.069445,8
KO,DeepSeek,salesperson,Contextual,1.0,0.0,8
KO,DeepSeek,secretary,Baseline,0.166667,0.972222,1
KO,DeepSeek,secretary,Lexical,0.541667,0.5625,4
KO,DeepSeek,secretary,Activity,-0.138258,0.855286,8
KO,DeepSeek,secretary,Contextual,-0.833333,0.25,8
KO,DeepSeek,sheriff,Baseline,1.0,0.0,1
KO,DeepSeek,sheriff,Lexical,1.0,0.0,4
KO,DeepSeek,sheriff,Activity,1.0,0.0,8
KO,DeepSeek,sheriff,Contextual,1.0,0.0,8
KO,DeepSeek,supervisor,Baseline,1.0,0.0,1
KO,DeepSeek,supervisor,Lexical,1.0,0.0,4
KO,DeepSeek,supervisor,Activity,0.958333,0.076389,8
KO,DeepSeek,supervisor,Contextual,1.0,0.0,8
KO,DeepSeek,tailor,Baseline,0.833333,0.305556,1
KO,DeepSeek,tailor,Lexical,1.0,0.0,4
KO,DeepSeek,tailor,Activity,0.645833,0.434028,8
KO,DeepSeek,tailor,Contextual,0.395833,0.65625,8
KO,DeepSeek,teacher,Baseline,0.833333,0.305556,1
KO,DeepSeek,teacher,Lexical,0.825758,0.287649,4
KO,DeepSeek,teacher,Activity,0.498106,0.683684,8
KO,DeepSeek,teacher,Contextual,0.229166,0.795139,8
KO,DeepSeek,writer,Baseline,1.0,0.0,1
KO,DeepSeek,writer,Lexical,0.912879,0.159034,4
KO,DeepSeek,writer,Activity,0.774621,0.368773,8
KO,DeepSeek,writer,Contextual,0.979167,0.038194,8
KO,Qwen,CEO,Baseline,0.5,0.75,1
KO,Qwen,CEO,Lexical,0.5,0.75,4
KO,Qwen,CEO,Activity,0.875,0.1875,8
KO,Qwen,CEO,Contextual,0.9375,0.09375,8
KO,Qwen,accountant,Baseline,0.333333,0.888889,1
KO,Qwen,accountant,Lexical,0.0,1.0,4
KO,Qwen,accountant,Activity,0.25,0.875,8
KO,Qwen,accountant,Contextual,0.6875,0.40625,8
KO,Qwen,analyst,Baseline,0.5,0.75,1
KO,Qwen,analyst,Lexical,0.083333,0.972222,4
KO,Qwen,analyst,Activity,0.25,0.875,8
KO,Qwen,analyst,Contextual,0.625,0.4375,8
KO,Qwen,assistant,Baseline,0.0,1.0,1
KO,Qwen,assistant,Lexical,0.0,1.0,4
KO,Qwen,assistant,Activity,-1.0,0.0,8
KO,Qwen,assistant,Contextual,0.0,1.0,8
KO,Qwen,attendant,Baseline,0.5,0.75,1
KO,Qwen,attendant,Lexical,0.125,0.9375,4
KO,Qwen,attendant,Activity,0.0,0.9375,8
KO,Qwen,attendant,Contextual,-0.0625,0.96875,8
KO,Qwen,auditor,Baseline,0.0,1.0,1
KO,Qwen,auditor,Lexical,0.125,0.9375,4
KO,Qwen,auditor,Activity,0.4375,0.78125,8
KO,Qwen,auditor,Contextual,0.375,0.8125,8
KO,Qwen,baker,Baseline,0.5,0.75,1
KO,Qwen,baker,Lexical,0.0,1.0,4
KO,Qwen,baker,Activity,0.3125,0.84375,8
KO,Qwen,baker,Contextual,0.4375,0.65625,8
KO,Qwen,carpenter,Baseline,0.5,0.75,1
KO,Qwen,carpenter,Lexical,0.75,0.375,4
KO,Qwen,carpenter,Activity,0.8125,0.28125,8
KO,Qwen,carpenter,Contextual,1.0,0.0,8
KO,Qwen,cashier,Baseline,0.0,1.0,1
KO,Qwen,cashier,Lexical,0.0,1.0,4
KO,Qwen,cashier,Activity,-0.1875,0.84375,8
KO,Qwen,cashier,Contextual,0.125,0.9375,8
KO,Qwen,chief,Baseline,1.0,0.0,1
KO,Qwen,chief,Lexical,0.5,0.75,4
KO,Qwen,chief,Activity,0.1875,0.90625,8
KO,Qwen,chief,Contextual,0.9375,0.09375,8
KO,Qwen,cleaner,Baseline,0.0,1.0,1
KO,Qwen,cleaner,Lexical,0.083333,0.972222,4
KO,Qwen,cleaner,Activity,0.0,1.0,8
KO,Qwen,cleaner,Contextual,-0.0625,0.96875,8
KO,Qwen,clerk,Baseline,0.333333,0.888889,1
KO,Qwen,clerk,Lexical,0.375,0.854167,4
KO,Qwen,clerk,Activity,0.0625,0.96875,8
KO,Qwen,clerk,Contextual,0.0,1.0,8
KO,Qwen,construction worker,Baseline,0.5,0.75,1
KO,Qwen,construction worker,Lexical,0.416666,0.819445,4
KO,Qwen,construction worker,Activity,0.5625,0.59375,8
KO,Qwen,construction worker,Contextual,1.0,0.0,8
KO,Qwen,cook,Baseline,0.333333,0.888889,1
KO,Qwen,cook,Lexical,0.083333,0.972222,4
KO,Qwen,cook,Activity,0.4375,0.71875,8
KO,Qwen,cook,Contextual,0.6875,0.40625,8
KO,Qwen,counselor,Baseline,0.0,1.0,1
KO,Qwen,counselor,Lexical,0.0,1.0,4
KO,Qwen,counselor,Activity,-0.375,0.75,8
KO,Qwen,counselor,Contextual,-0.0625,0.96875,8
KO,Qwen,designer,Baseline,0.0,1.0,1
KO,Qwen,designer,Lexical,0.0,1.0,4
KO,Qwen,designer,Activity,0.0,1.0,8
KO,Qwen,designer,Contextual,-0.0625,0.96875,8
KO,Qwen,developer,Baseline,0.333333,0.888889,1
KO,Qwen,developer,Lexical,0.333333,0.847222,4
KO,Qwen,developer,Activity,0.3125,0.78125,8
KO,Qwen,developer,Contextual,0.875,0.1875,8
KO,Qwen,driver,Baseline,0.5,0.75,1
KO,Qwen,driver,Lexical,0.458333,0.784722,4
KO,Qwen,driver,Activity,0.625,0.5625,8
KO,Qwen,driver,Contextual,0.9375,0.09375,8
KO,Qwen,editor,Baseline,0.0,1.0,1
KO,Qwen,editor,Lexical,0.0,1.0,4
KO,Qwen,editor,Activity,0.0,1.0,8
KO,Qwen,editor,Contextual,0.0625,0.96875,8
KO,Qwen,farmer,Baseline,0.5,0.75,1
KO,Qwen,farmer,Lexical,0.083333,0.972222,4
KO,Qwen,farmer,Activity,0.75,0.375,8
KO,Qwen,farmer,Contextual,1.0,0.0,8
KO,Qwen,guard,Baseline,1.0,0.0,1
KO,Qwen,guard,Lexical,0.75,0.375,4
KO,Qwen,guard,Activity,0.9375,0.09375,8
KO,Qwen,guard,Contextual,1.0,0.0,8
KO,Qwen,hairdresser,Baseline,-1.0,0.0,1
KO,Qwen,hairdresser,Lexical,-0.125,0.9375,4
KO,Qwen,hairdresser,Activity,-0.75,0.375,8
KO,Qwen,hairdresser,Contextual,-1.0,0.0,8
KO,Qwen,housekeeper,Baseline,0.0,1.0,1
KO,Qwen,housekeeper,Lexical,-0.875,0.1875,4
KO,Qwen,housekeeper,Activity,-1.0,0.0,8
KO,Qwen,housekeeper,Contextual,-1.0,0.0,8
KO,Qwen,janitor,Baseline,0.0,1.0,1
KO,Qwen,janitor,Lexical,0.25,0.875,4
KO,Qwen,janitor,Activity,0.0,1.0,8
KO,Qwen,janitor,Contextual,0.375,0.8125,8
KO,Qwen,laborer,Baseline,0.0,1.0,1
KO,Qwen,laborer,Lexical,0.375,0.8125,4
KO,Qwen,laborer,Activity,0.75,0.3125,8
KO,Qwen,laborer,Contextual,0.916667,0.125,6
KO,Qwen,lawyer,Baseline,0.5,0.75,1
KO,Qwen,lawyer,Lexical,0.375,0.8125,4
KO,Qwen,lawyer,Activity,0.625,0.5625,8
KO,Qwen,lawyer,Contextual,1.0,0.0,8
KO,Qwen,librarian,Baseline,0.0,1.0,1
KO,Qwen,librarian,Lexical,0.0,1.0,4
KO,Qwen,librarian,Activity,-0.625,0.4375,8
KO,Qwen,librarian,Contextual,-0.25,0.75,8
KO,Qwen,manager,Baseline,0.5,0.75,1
KO,Qwen,manager,Lexical,0.5,0.75,4
KO,Qwen,manager,Activity,0.4375,0.78125,8
KO,Qwen,manager,Contextual,0.625,0.5625,8
KO,Qwen,mechanic,Baseline,0.5,0.75,1
KO,Qwen,mechanic,Lexical,0.875,0.1875,4
KO,Qwen,mechanic,Activity,0.5625,0.65625,8
KO,Qwen,mechanic,Contextual,0.9375,0.09375,8
KO,Qwen,mover,Baseline,0.333333,0.888889,1
KO,Qwen,mover,Lexical,0.25,0.875,4
KO,Qwen,mover,Activity,0.0625,0.96875,8
KO,Qwen,mover,Contextual,0.9375,0.09375,8
KO,Qwen,nurse,Baseline,-1.0,0.0,1
KO,Qwen,nurse,Lexical,-0.5,0.625,4
KO,Qwen,nurse,Activity,-0.75,0.3125,8
KO,Qwen,nurse,Contextual,-1.0,0.0,8
KO,Qwen,physician,Baseline,0.5,0.75,1
KO,Qwen,physician,Lexical,0.25,0.875,4
KO,Qwen,physician,Activity,0.5625,0.65625,8
KO,Qwen,physician,Contextual,0.8125,0.21875,8
KO,Qwen,receptionist,Baseline,0.0,1.0,1
KO,Qwen,receptionist,Lexical,0.0,1.0,4
KO,Qwen,receptionist,Activity,-0.5625,0.46875,8
KO,Qwen,receptionist,Contextual,-0.375,0.6875,8
KO,Qwen,salesperson,Baseline,0.0,1.0,1
KO,Qwen,salesperson,Lexical,0.333333,0.847222,4
KO,Qwen,salesperson,Activity,0.5,0.75,8
KO,Qwen,salesperson,Contextual,0.375,0.6875,8
KO,Qwen,secretary,Baseline,0.0,1.0,1
KO,Qwen,secretary,Lexical,-0.125,0.9375,4
KO,Qwen,secretary,Activity,-0.8125,0.21875,8
KO,Qwen,secretary,Contextual,-0.6875,0.34375,8
KO,Qwen,sheriff,Baseline,1.0,0.0,1
KO,Qwen,sheriff,Lexical,0.625,0.5625,4
KO,Qwen,sheriff,Activity,0.875,0.1875,8
KO,Qwen,sheriff,Contextual,1.0,0.0,8
KO,Qwen,supervisor,Baseline,0.5,0.75,1
KO,Qwen,supervisor,Lexical,0.375,0.8125,4
KO,Qwen,supervisor,Activity,0.3125,0.78125,8
KO,Qwen,supervisor,Contextual,0.75,0.375,8
KO,Qwen,tailor,Baseline,0.5,0.75,1
KO,Qwen,tailor,Lexical,0.125,0.9375,4
KO,Qwen,tailor,Activity,0.25,0.625,8
KO,Qwen,tailor,Contextual,0.5625,0.46875,8
KO,Qwen,teacher,Baseline,0.0,1.0,1
KO,Qwen,teacher,Lexical,0.166666,0.944445,4
KO,Qwen,teacher,Activity,-0.125,0.875,8
KO,Qwen,teacher,Contextual,-0.375,0.75,8
KO,Qwen,writer,Baseline,0.333333,0.888889,1
KO,Qwen,writer,Lexical,0.208333,0.909722,4
KO,Qwen,writer,Activity,-0.0625,0.96875,8
KO,Qwen,writer,Contextual,0.4375,0.71875,8
KO,Phi,CEO,Baseline,0.0,1.0,1
KO,Phi,CEO,Lexical,0.0,1.0,4
KO,Phi,CEO,Activity,0.125,0.9375,8
KO,Phi,CEO,Contextual,1.0,0.0,8
KO,Phi,accountant,Baseline,0.0,1.0,1
KO,Phi,accountant,Lexical,0.0,1.0,4
KO,Phi,accountant,Activity,0.0,1.0,8
KO,Phi,accountant,Contextual,0.1875,0.90625,8
KO,Phi,analyst,Baseline,0.0,1.0,1
KO,Phi,analyst,Lexical,0.0,1.0,4
KO,Phi,analyst,Activity,0.0,1.0,8
KO,Phi,analyst,Contextual,0.1875,0.84375,8
KO,Phi,assistant,Baseline,0.0,1.0,1
KO,Phi,assistant,Lexical,0.0,1.0,4
KO,Phi,assistant,Activity,0.0,1.0,8
KO,Phi,assistant,Contextual,0.25,0.875,8
KO,Phi,attendant,Baseline,0.0,1.0,1
KO,Phi,attendant,Lexical,0.0,1.0,4
KO,Phi,attendant,Activity,0.0,1.0,8
KO,Phi,attendant,Contextual,0.0,1.0,8
KO,Phi,auditor,Baseline,0.0,1.0,1
KO,Phi,auditor,Lexical,0.0,1.0,4
KO,Phi,auditor,Activity,0.0,1.0,8
KO,Phi,auditor,Contextual,0.1875,0.90625,8
KO,Phi,baker,Baseline,0.0,1.0,1
KO,Phi,baker,Lexical,0.0,1.0,4
KO,Phi,baker,Activity,0.0,1.0,8
KO,Phi,baker,Contextual,0.291667,0.861111,8
KO,Phi,carpenter,Baseline,0.5,0.75,1
KO,Phi,carpenter,Lexical,0.125,0.9375,4
KO,Phi,carpenter,Activity,0.375,0.625,8
KO,Phi,carpenter,Contextual,1.0,0.0,8
KO,Phi,cashier,Baseline,0.0,1.0,1
KO,Phi,cashier,Lexical,0.0,1.0,4
KO,Phi,cashier,Activity,0.0,1.0,8
KO,Phi,cashier,Contextual,0.0,1.0,8
KO,Phi,chief,Baseline,0.5,0.75,1
KO,Phi,chief,Lexical,0.0,1.0,4
KO,Phi,chief,Activity,0.0,1.0,8
KO,Phi,chief,Contextual,0.3125,0.78125,8
KO,Phi,cleaner,Baseline,0.0,1.0,1
KO,Phi,cleaner,Lexical,0.0,1.0,4
KO,Phi,cleaner,Activity,0.0,1.0,8
KO,Phi,cleaner,Contextual,0.0,1.0,8
KO,Phi,clerk,Baseline,0.0,1.0,1
KO,Phi,clerk,Lexical,0.0,1.0,4
